;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contenaire;Réf Exportateur;Réf dossier;Date_départ;Date arrivée;Palette;Calibre;Poids_com;Emballage;Code emb;Client;Code client;Destination;Code;Verger;Versement;Bdq;Variete;Code Variete;Producteur;Code Producteur;Exportateur;Code Exportateur;Nbr col;Poids net;Type transport;Client.1;heure départ;Période;Exportateur.1;Contenaire.1;Transitaire local;Ville de départ;Pays;Destination.1;Etat;Date de la commande;Date de livraison;Date prévue;État de la facture;Devise/Afficher Nom;Col;CU LOG; Logistique ; Montant_Prest ; Mt export_dev ;Mt_MAD; Poins net ; Bilan Matière.MS_U par semaine ; Bilan Matière.DépDevU ; Bilan Matière.CA_DEV_U ; Bilan Matière.Trasnp_U ; Bilan Matière.Drencher_U ; CU CIRE ; Electricité ; Gasoil ; propane ; Maintenance ; Mt Transport ; mt.Maintenance ; PropaneMt ; Gasoilmt ; Elect_Mt ; Cire_Mt ; Drench_Mt ; CA_DEV_Mt ; Dev_Dep_Mt ; MS_Mt 
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026939;6;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1111;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1111;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;244,5606607;76,59611494;22,22;31,50595485;44,44;50,49609916;405,4058412;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026940;4;990;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;646;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1124,66;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;990;;;1124,66;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;276,2137663;77,53788176;22,4932;31,8933278;44,9864;51,11696029;463,868646;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026940;4;990;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;646;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1124,66;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;990;;;100,06;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;22,02586832;6,898476383;2,0012;31,8933278;4,0024;51,11696029;36,51206883;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026940;4;90;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;6;100,06;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;90;;;1124,66;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;276,2137663;77,53788176;22,4932;2,83752101;44,9864;4,547830497;463,868646;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026940;4;90;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;6;100,06;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;90;;;100,06;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;22,02586832;6,898476383;2,0012;2,83752101;4,0024;4,547830497;36,51206883;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026950;5;600;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002146;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;40;640;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;600;;;640;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;140,8810286;44,12377459;12,8;18,14924492;25,6;29,08866198;233,5371182;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026951;5;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1138;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1138;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;250,504079;78,45758668;22,76;32,27162612;45,52;51,72327709;415,2581884;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026952;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1226;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1226;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;269,8752205;84,52460569;24,52;34,7671473;49,04;55,72296811;447,3695421;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026953;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1226;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1226;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;269,8752205;84,52460569;24,52;34,7671473;49,04;55,72296811;447,3695421;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026954;5;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1145;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1145;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;252,0449653;78,94019047;22,9;32,47013349;45,8;52,04143433;417,8125006;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026955;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1170;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1170;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;257,5481305;80,66377541;23,4;33,17908837;46,8;53,17771019;426,9350443;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026956;6;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1105;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1105;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;243,239901;76,18245456;22,1;31,33580568;44,2;50,22339295;403,2164307;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026957;5;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1112;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1112;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;244,7807873;76,66505834;22,24;31,53431305;44,48;50,54155019;405,7707429;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026958;5;630;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;641,6666667;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;630;;;641,6666667;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;159,3080132;44,23868025;12,83333333;18,19650858;25,66666667;29,16441371;615,9577387;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026958;5;630;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;641,6666667;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;630;;;458,3333333;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;100,8913617;31,59905732;9,166666667;18,19650858;18,33333333;29,16441371;167,2466342;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026958;5;450;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;30;458,3333333;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;450;;;641,6666667;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;159,3080132;44,23868025;12,83333333;12,99750613;25,66666667;20,83172408;615,9577387;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026958;5;450;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;30;458,3333333;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;450;;;458,3333333;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;100,8913617;31,59905732;9,166666667;12,99750613;18,33333333;20,83172408;167,2466342;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026959;4;165;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;11;175,2361111;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;165;;;175,2361111;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;43,50625979;12,08137292;3,504722222;4,969379842;7,009444444;7,964662505;168,2151253;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026959;4;165;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;11;175,2361111;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;165;;;971,7638889;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;213,9110879;66,99670435;19,43527778;4,969379842;38,87055556;7,964662505;354,598341;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026959;4;915;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;61;971,7638889;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;915;;;175,2361111;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;43,50625979;12,08137292;3,504722222;27,55747003;7,009444444;44,16767389;168,2151253;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026959;4;915;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;61;971,7638889;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;915;;;971,7638889;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;213,9110879;66,99670435;19,43527778;27,55747003;38,87055556;44,16767389;354,598341;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026960;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2901;OULED DRISS;647;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1163;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1163;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;256,0072442;80,18117163;23,26;32,980581;46,52;52,85955295;424,380732;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026971;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1111;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1111;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;275,8304457;76,59611494;22,22;31,50595485;44,44;50,49609916;1066,486828;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026972;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1124;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1124;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;279,0579846;77,49237912;22,48;31,87461139;44,96;51,08696261;1078,965971;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026975;6;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1082;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1082;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;268,630551;74,59675641;21,64;30,68356719;43,28;49,17801916;1038,648738;;;
MNBU0155156;9734;926;22/06/2022;13/07/2022;EX026976;4;1080;CL 828 BL FRESH PROPRIM;;Alquema International Trading WLL;;QATAR;2900;IGLI;648;BDQ002145;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;72;1106;Contenaire;Alquema International Trading WLL;22/06/2022;S26;PRO PRIM;MNBU0155156;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1080;;;1106;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;274,5890845;76,25139796;22,12;31,36416387;44,24;50,26884399;1061,687157;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026925;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1147;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1147;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;281,700416;79,07807726;22,94;32,52684988;45,88;52,1323364;473,0828312;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026926;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1158;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1158;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;284,4019893;79,83645464;23,16;32,83879002;46,32;52,63229777;477,6198069;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026927;6;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1128;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1128;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;277,0340621;77,76815271;22,56;31,98804417;45,12;51,26876674;465,2462368;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026928;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1171;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1171;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;287,5947578;80,73271881;23,42;33,20744656;46,84;53,22316122;482,9816873;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026929;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1159;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1159;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;284,6475869;79,90539804;23,18;32,86714822;46,36;52,67774881;478,0322592;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026930;6;680;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;40;678,6;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;680;;;678,6;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;166,6625129;46,78498974;13,572;19,24387125;27,144;30,84307191;279,8901563;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026930;6;680;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;40;678,6;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;680;;;444,4;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;97,82426426;30,63844598;8,888;19,24387125;17,776;30,84307191;162,1623365;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026930;6;442;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;647;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;26;444,4;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;442;;;678,6;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;166,6625129;46,78498974;13,572;12,60238194;27,144;20,19843966;279,8901563;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026930;6;442;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;647;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;26;444,4;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;442;;;444,4;;;;0,220126607;0,364901747;0,045451034;0,04;0,028358195;0,02;0,068943398;97,82426426;30,63844598;8,888;12,60238194;17,776;20,19843966;162,1623365;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026931;7;323;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;645;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;19;327,3181818;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;323;;;327,3181818;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;76,03529933;22,56642761;6,546363636;9,282152887;13,09272727;14,87694992;137,7919207;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026931;7;323;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;645;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;19;327,3181818;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;323;;;809,6818182;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;198,8558893;55,82221567;16,19363636;9,282152887;32,38727273;14,87694992;333,9551586;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026931;7;799;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;47;809,6818182;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;799;;;327,3181818;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;76,03529933;22,56642761;6,546363636;22,96111504;13,09272727;36,80087613;137,7919207;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026931;7;799;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;47;809,6818182;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;799;;;809,6818182;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;198,8558893;55,82221567;16,19363636;22,96111504;32,38727273;36,80087613;333,9551586;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026932;6;391;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;645;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;23;398,6666667;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;391;;;398,6666667;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;92,60939666;27,48543459;7,973333333;11,30546715;15,94666667;18,11981236;167,8276637;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026932;6;391;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;645;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;23;398,6666667;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;391;;;745,3333333;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;183,0520576;51,38581249;14,90666667;11,30546715;29,81333333;18,11981236;307,4144756;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026932;6;731;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;43;745,3333333;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;731;;;398,6666667;;;;0,232297818;0,420972401;0,045451034;0,04;0,028358195;0,02;0,068943398;92,60939666;27,48543459;7,973333333;21,13630814;15,94666667;33,87617093;167,8276637;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026932;6;731;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;43;745,3333333;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;731;;;745,3333333;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;183,0520576;51,38581249;14,90666667;21,13630814;29,81333333;33,87617093;307,4144756;;;
CGMU5297276;9734;927;23/06/2022;23/06/2022;EX026933;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2901;OULED DRISS;646;BDQ002147;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1152;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5297276;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1152;;;;0,245597573;0,412452338;0,045451034;0,04;0,028358195;0,02;0,068943398;282,9284039;79,42279425;23,04;32,66864085;46,08;52,35959157;475,1450929;;;
